入国時年齢,性別,職種関係,職種,所在地(実習先)(都道府県),所在地(実習先)(市区町村),派遣会社,学校所属,組合,所属機関,失踪の有無
24.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,石巻市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
18.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,石巻市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,建設関係,とび,東京都,新宿区,"SUT ZAI CO.,LTD",ラーショー学校,一般社団法人日中科学技術文化センター,FIRST MEGA GROUP COMPANY LIMITED,0
23.0,男,建設関係,とび,東京都,新宿区,"SUT ZAI CO.,LTD",ラーショー学校,一般社団法人日中科学技術文化センター,FIRST MEGA GROUP COMPANY LIMITED,0
25.0,男,建設関係,とび,東京都,新宿区,"SUT ZAI CO.,LTD",ミッチーナー学校,一般社団法人日中科学技術文化センター,FIRST MEGA GROUP COMPANY LIMITED,0
25.0,女,農業・林業関係,耕種農業,福岡県,遠賀郡,"SUT ZAI CO.,LTD",ヤンゴン学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
22.0,女,農業・林業関係,耕種農業,福岡県,遠賀郡,"SUT ZAI CO.,LTD",ヤンゴン学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
27.0,女,農業・林業関係,耕種農業,福岡県,遠賀郡,"SUT ZAI CO.,LTD",ヤンゴン学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
28.0,男,その他,溶接,福岡県,大野城市,"SUT ZAI CO.,LTD",土屋,九州産業振興協同組合,FIRST MEGA GROUP COMPANY LIMITED,0
19.0,女,農業・林業関係,耕種農業,福岡県,遠賀郡,"SUT ZAI CO.,LTD",ヤンゴン学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
22.0,女,農業・林業関係,耕種農業,福岡県,遠賀郡,"SUT ZAI CO.,LTD",ヤンゴン学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
19.0,男,建設関係,建築大工,福岡県,朝倉市,"SUT ZAI CO.,LTD",土屋,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
24.0,男,建設関係,建築大工,福岡県,朝倉市,"SUT ZAI CO.,LTD",ヤンゴン学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
20.0,男,食品製造関係,そう菜製造業,神奈川県,綾瀬市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,男,食品製造関係,そう菜製造業,神奈川県,綾瀬市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,食品製造関係,そう菜製造業,神奈川県,綾瀬市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,男,食品製造関係,そう菜製造業,神奈川県,綾瀬市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,食品製造関係,そう菜製造業,神奈川県,綾瀬市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,男,食品製造関係,そう菜製造業,神奈川県,綾瀬市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,そう菜製造業,北海道,小樽市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,食品製造関係,そう菜製造業,北海道,小樽市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,北海道,小樽市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
32.0,女,食品製造関係,そう菜製造業,北海道,小樽市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,食品製造関係,そう菜製造業,北海道,小樽市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
25.0,女,食品製造関係,そう菜製造業,北海道,小樽市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,食品製造関係,そう菜製造業,北海道,小樽市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,食品製造関係,そう菜製造業,北海道,小樽市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,女,食品製造関係,そう菜製造業,北海道,小樽市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,女,食品製造関係,そう菜製造業,北海道,小樽市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,男,食品製造関係,非加熱性水産加工食品製造業,神奈川県,足柄上郡大井町,"SUT ZAI CO.,LTD",土屋,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
28.0,男,食品製造関係,非加熱性水産加工食品製造業,神奈川県,足柄上郡大井町,"SUT ZAI CO.,LTD",土屋,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,男,食品製造関係,非加熱性水産加工食品製造業,神奈川県,足柄上郡大井町,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,非加熱性水産加工食品製造業,宮城県,石巻市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
25.0,女,機械・金属関係,金属プレス加工,北海道,帯広市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,機械・金属関係,金属プレス加工,北海道,帯広市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,機械・金属関係,金属プレス加工,北海道,帯広市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,女,機械・金属関係,金属プレス加工,北海道,帯広市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,機械・金属関係,金属プレス加工,北海道,帯広市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,機械・金属関係,金属プレス加工,北海道,帯広市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,機械・金属関係,金属プレス加工,北海道,帯広市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,機械・金属関係,金属プレス加工,北海道,帯広市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
18.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
18.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,女,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
33.0,女,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",マンダレー校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
31.0,女,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",マンダレー校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,男,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
25.0,男,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,男,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,男,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",マンダレー校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
29.0,男,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",マンダレー校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,男,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",マンダレー校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,男,食品製造関係,そう菜製造業,埼玉県,草加市,"JUMP MYANMAR JAPAN CO.,LTD",マンダレー校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
18.0,女,食品製造関係,そう菜製造業,埼玉県,さいたま市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,そう菜製造業,埼玉県,さいたま市,"JUMP MYANMAR JAPAN CO.,LTD",マンダレー校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,女,食品製造関係,そう菜製造業,埼玉県,さいたま市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,食品製造関係,そう菜製造業,埼玉県,さいたま市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,女,食品製造関係,そう菜製造業,埼玉県,さいたま市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,食品製造関係,そう菜製造業,埼玉県,さいたま市,"JUMP MYANMAR JAPAN CO.,LTD",ヤンゴン学校,アジアイノベーション協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,男,その他,プラスチック成形,埼玉県,狭山市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,その他,プラスチック成形,埼玉県,狭山市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,男,その他,プラスチック成形,埼玉県,狭山市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,その他,プラスチック成形,埼玉県,狭山市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,その他,プラスチック成形,埼玉県,狭山市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,男,その他,プラスチック成形,埼玉県,狭山市,"SUT ZAI CO.,LTD",土屋,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,石巻市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,石巻市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,石巻市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,石巻市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
26.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,石巻市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,食品製造関係,加熱性水産加工食品製造業,宮城県,石巻市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,男,その他,溶接,愛知県,東郷町,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,男,その他,溶接,愛知県,東郷町,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,男,その他,溶接,愛知県,東郷町,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,男,建設関係,かわらぶき,福岡県,宮若市,"SUT ZAI CO.,LTD",ヤンゴン学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
19.0,男,建設関係,かわらぶき,福岡県,宮若市,"SUT ZAI CO.,LTD",ヤンゴン学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
19.0,男,建設関係,とび,神奈川県,横浜市,"SUT ZAI CO.,LTD",ヤンゴン学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,建設関係,とび,神奈川県,横浜市,"SUT ZAI CO.,LTD",ヤンゴン学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,男,建設関係,とび,神奈川県,横浜市,"SUT ZAI CO.,LTD",ヤンゴン学校,健康生活事業協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,非加熱性水産加工食品製造業,宮城県,気仙沼市,"SUT ZAI CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,非加熱性水産加工食品製造業,宮城県,気仙沼市,"SUT ZAI CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
25.0,女,食品製造関係,非加熱性水産加工食品製造業,宮城県,気仙沼市,"SUT ZAI CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,食品製造関係,非加熱性水産加工食品製造業,宮城県,気仙沼市,"SUT ZAI CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
27.0,女,食品製造関係,非加熱性水産加工食品製造業,宮城県,気仙沼市,"SUT ZAI CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
24.0,女,食品製造関係,非加熱性水産加工食品製造業,宮城県,気仙沼市,"SUT ZAI CO.,LTD",ヤンゴン学校,宮城県農水産サービス振興協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,男,建設関係,配管,福岡県,朝倉市,"SUT ZAI CO.,LTD",ヤンゴン学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
24.0,男,建設関係,配管,福岡県,朝倉市,"SUT ZAI CO.,LTD",ヤンゴン学校,一般社団法人日中科学技術文化センター,MAY KINN SAN COMPANY LIMITED,0
25.0,男,食品製造関係,そう菜製造業,山梨県,甲府市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,男,食品製造関係,そう菜製造業,山梨県,甲府市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,男,食品製造関係,そう菜製造業,山梨県,甲府市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,男,食品製造関係,そう菜製造業,山梨県,甲府市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,男,食品製造関係,そう菜製造業,山梨県,甲府市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,男,食品製造関係,そう菜製造業,山梨県,甲府市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
28.0,女,機械・金属関係,電子機器組立て,鳥取県,米子市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,機械・金属関係,電子機器組立て,鳥取県,米子市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
23.0,女,機械・金属関係,電子機器組立て,鳥取県,米子市,"SUT ZAI CO.,LTD",ミッチーナー学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,機械・金属関係,電子機器組立て,鳥取県,米子市,"SUT ZAI CO.,LTD",ラーショー学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,機械・金属関係,電子機器組立て,鳥取県,米子市,"SUT ZAI CO.,LTD",ラーショー学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
25.0,女,機械・金属関係,電子機器組立て,鳥取県,米子市,"SUT ZAI CO.,LTD",ラーショー学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,その他,プラスチック成形,埼玉県,狭山市,"SUT ZAI CO.,LTD",ミッチーナー学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,その他,プラスチック成形,埼玉県,狭山市,"SUT ZAI CO.,LTD",ラーショー学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
22.0,女,その他,プラスチック成形,埼玉県,狭山市,"SUT ZAI CO.,LTD",ミッチーナー学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
20.0,女,その他,プラスチック成形,埼玉県,狭山市,"SUT ZAI CO.,LTD",ラーショー学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
21.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",ヤンゴン学校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
19.0,女,食品製造関係,そう菜製造業,岩手県,盛岡市,"SUT ZAI CO.,LTD",マンダレー校,JOP協同組合,MAY KINN SAN COMPANY LIMITED,0
